experiment_id	sra_accession	geo_accession	source_assembly_set	assembly	species	assembly_count_reported	is_multi_assembly_record	is_designated_comparison_reference	assay	antigen_class	target_reported	target_normalized	cell_type_class	cell_type	title	bed_threshold	candidate_bed_url	bed_verified	verification_method	http_status	content_length	verification_error	source_url	retrieved_at_utc
SRX10977367	SRA1236676	GSM5331205	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Brain		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10977367.05.bed	True	HEAD	200	2146186		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10977368	SRA1236676	GSM5331206	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Brain		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10977368.05.bed	True	HEAD	200	2223752		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX16499828	SRA1460981	GSM6373196	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Brain		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX16499828.05.bed	True	HEAD	200	2973644		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX099882	SRA039277	GSM808771	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	D54		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX099882.05.bed	True	HEAD	200	4380828		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX099883	SRA039277	GSM808772	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	D54		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX099883.05.bed	True	HEAD	200	4553005		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10977522	SRA1236703	GSM5331260	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Excitatory neuron		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10977522.05.bed	True	HEAD	200	1832661		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10977523	SRA1236703	GSM5331261	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Excitatory neuron		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10977523.05.bed	True	HEAD	200	2247701		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10977524	SRA1236703	GSM5331262	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Excitatory neuron		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10977524.05.bed	True	HEAD	200	1742009		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX10977525	SRA1236703	GSM5331263	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Excitatory neuron		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX10977525.05.bed	True	HEAD	200	2320912		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129593	SRA1157633	GSM5573381	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129593.05.bed	True	HEAD	200	484122		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129594	SRA1157633	GSM5573382	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129594.05.bed	True	HEAD	200	337404		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129596	SRA1157633	GSM5573384	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129596.05.bed	True	HEAD	200	133365		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129597	SRA1157633	GSM5573385	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129597.05.bed	True	HEAD	200	298114		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129599	SRA1157633	GSM5573387	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129599.05.bed	True	HEAD	200	162626		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129600	SRA1157633	GSM5573388	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129600.05.bed	True	HEAD	200	244211		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129602	SRA1157633	GSM5573390	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129602.05.bed	True	HEAD	200	268778		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129603	SRA1157633	GSM5573391	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129603.05.bed	True	HEAD	200	343265		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129605	SRA1157633	GSM5573393	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129605.05.bed	True	HEAD	200	124669		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX12129606	SRA1157633	GSM5573394	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal astrocytes		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX12129606.05.bed	True	HEAD	200	109614		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5457424	SRA855291	GSM3636178	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal neural cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX5457424.05.bed	True	HEAD	200	2677867		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5457425	SRA855291	GSM3636179	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal neural cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX5457425.05.bed	True	HEAD	200	57071		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5090132	SRA818550	GSM3498323	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX5090132.05.bed	True	HEAD	200	4546415		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5090133	SRA818550	GSM3498324	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX5090133.05.bed	True	HEAD	200	3952855		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5090134	SRA818550	GSM3498325	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Fetal neural progenitor cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX5090134.05.bed	True	HEAD	200	4930502		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13005511	SRA1323829	GSM5667262	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13005511.05.bed	True	HEAD	200	3102370		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13005512	SRA1323829	GSM5667263	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13005512.05.bed	True	HEAD	200	3368131		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13005553	SRA1323848	GSM5667312	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13005553.05.bed	True	HEAD	200	2871480		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13005554	SRA1323848	GSM5667313	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13005554.05.bed	True	HEAD	200	2944742		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006334	SRA1323914	GSM5667417	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006334.05.bed	True	HEAD	200	1882865		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006335	SRA1323914	GSM5667418	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006335.05.bed	True	HEAD	200	2060709		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006441	SRA1323949	GSM5667472	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006441.05.bed	True	HEAD	200	2152206		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006442	SRA1323949	GSM5667473	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006442.05.bed	True	HEAD	200	2352995		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006465	SRA1323960	GSM5667491	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006465.05.bed	True	HEAD	200	3333316		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006466	SRA1323960	GSM5667492	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006466.05.bed	True	HEAD	200	3491393		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006476	SRA1323968	GSM5667502	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006476.05.bed	True	HEAD	200	2693012		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006477	SRA1323968	GSM5667503	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006477.05.bed	True	HEAD	200	2807492		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006600	SRA1324002	GSM5667566	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006600.05.bed	True	HEAD	200	1831313		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006601	SRA1324002	GSM5667567	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006601.05.bed	True	HEAD	200	1747610		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006634	SRA1324022	GSM5667600	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006634.05.bed	True	HEAD	200	3422657		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006635	SRA1324022	GSM5667601	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006635.05.bed	True	HEAD	200	3608902		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006665	SRA1324037	GSM5667631	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006665.05.bed	True	HEAD	200	3244036		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006666	SRA1324037	GSM5667632	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006666.05.bed	True	HEAD	200	3027561		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006674	SRA1324042	GSM5667640	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006674.05.bed	True	HEAD	200	2145505		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006675	SRA1324042	GSM5667641	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006675.05.bed	True	HEAD	200	2687401		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006733	SRA1324072	GSM5667699	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006733.05.bed	True	HEAD	200	2503969		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006734	SRA1324072	GSM5667700	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006734.05.bed	True	HEAD	200	2607075		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006782	SRA1324097	GSM5667796	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006782.05.bed	True	HEAD	200	2894062		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006783	SRA1324097	GSM5667797	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006783.05.bed	True	HEAD	200	2783485		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006799	SRA1324106	GSM5667823	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006799.05.bed	True	HEAD	200	3386266		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006800	SRA1324106	GSM5667824	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006800.05.bed	True	HEAD	200	3550534		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006802	SRA1324108	GSM5667826	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006802.05.bed	True	HEAD	200	3327506		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13006803	SRA1324108	GSM5667827	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13006803.05.bed	True	HEAD	200	3471836		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007268	SRA1324116	GSM5667865	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007268.05.bed	True	HEAD	200	2762495		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007270	SRA1324116	GSM5667866	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007270.05.bed	True	HEAD	200	3060360		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007612	SRA1324138	GSM5667998	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007612.05.bed	True	HEAD	200	3039859		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007613	SRA1324138	GSM5667999	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007613.05.bed	True	HEAD	200	3067886		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007628	SRA1324147	GSM5668046	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007628.05.bed	True	HEAD	200	3025057		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007629	SRA1324147	GSM5668047	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007629.05.bed	True	HEAD	200	3187448		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007634	SRA1324152	GSM5668052	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007634.05.bed	True	HEAD	200	2597971		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007635	SRA1324152	GSM5668053	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007635.05.bed	True	HEAD	200	2569365		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007677	SRA1324176	GSM5668207	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007677.05.bed	True	HEAD	200	2133172		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13007678	SRA1324176	GSM5668208	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13007678.05.bed	True	HEAD	200	2798719		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008004	SRA1324317	GSM5668926	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008004.05.bed	True	HEAD	200	2093741		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008005	SRA1324317	GSM5668927	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008005.05.bed	True	HEAD	200	1932335		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008031	SRA1324330	GSM5668970	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008031.05.bed	True	HEAD	200	3158732		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008032	SRA1324330	GSM5668971	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008032.05.bed	True	HEAD	200	3011689		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008082	SRA1324362	GSM5669047	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008082.05.bed	True	HEAD	200	3118048		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008083	SRA1324362	GSM5669048	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008083.05.bed	True	HEAD	200	3209835		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008135	SRA1324389	GSM5669111	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008135.05.bed	True	HEAD	200	2892640		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008136	SRA1324389	GSM5669112	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008136.05.bed	True	HEAD	200	3107137		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008162	SRA1324403	GSM5669146	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008162.05.bed	True	HEAD	200	2401162		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX13008163	SRA1324403	GSM5669147	hg19, hg38	hg19	Homo sapiens	2	True	False	ChIP-seq	TFs and others	CTCF	CTCF	Neural	Frontal cortex		q < 1e-5	https://chip-atlas.dbcls.jp/data/hg19/eachData/bed05/SRX13008163.05.bed	True	HEAD	200	1605453		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
