repository	dataset_id	file_accession	target	assembly	file_format	output_type	output_category	download_url	retrieved_at_utc
ENCODE	ENCSR854OXF	ENCFF170EQJ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF170EQJ/@@download/ENCFF170EQJ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR855NCG	ENCFF872ZJD	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF872ZJD/@@download/ENCFF872ZJD.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR857GMX	ENCFF706VAQ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF706VAQ/@@download/ENCFF706VAQ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR860TEJ	ENCFF681YKY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF681YKY/@@download/ENCFF681YKY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR863BVD	ENCFF214YFB	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF214YFB/@@download/ENCFF214YFB.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR864KVZ	ENCFF712PWV	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF712PWV/@@download/ENCFF712PWV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR864OOO	ENCFF837ELM	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF837ELM/@@download/ENCFF837ELM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR868ZOR	ENCFF610VHP	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF610VHP/@@download/ENCFF610VHP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR869TDT	ENCFF083HKS	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF083HKS/@@download/ENCFF083HKS.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR872YGQ	ENCFF983DQA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF983DQA/@@download/ENCFF983DQA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR875OQJ	ENCFF014OZD	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF014OZD/@@download/ENCFF014OZD.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR875QDS	ENCFF514ZKY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF514ZKY/@@download/ENCFF514ZKY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR876RGF	ENCFF835UOA	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF835UOA/@@download/ENCFF835UOA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR880SUY	ENCFF045CUG	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF045CUG/@@download/ENCFF045CUG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR884SIF	ENCFF095OXH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF095OXH/@@download/ENCFF095OXH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR889TEU	ENCFF024XNY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF024XNY/@@download/ENCFF024XNY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR891BTJ	ENCFF066YNA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF066YNA/@@download/ENCFF066YNA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR891KSP	ENCFF248WQV	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF248WQV/@@download/ENCFF248WQV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR891XGQ	ENCFF662QMZ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF662QMZ/@@download/ENCFF662QMZ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR892HPQ	ENCFF717KRK	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF717KRK/@@download/ENCFF717KRK.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR892XFG	ENCFF458TBT	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF458TBT/@@download/ENCFF458TBT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR894MOX	ENCFF463TWZ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF463TWZ/@@download/ENCFF463TWZ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR905TYC	ENCFF975DYD	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF975DYD/@@download/ENCFF975DYD.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR909UAG	ENCFF696QZI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF696QZI/@@download/ENCFF696QZI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR909ZLE	ENCFF978GZA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF978GZA/@@download/ENCFF978GZA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR910PDW	ENCFF655JIF	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF655JIF/@@download/ENCFF655JIF.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR912TVO	ENCFF178BNQ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF178BNQ/@@download/ENCFF178BNQ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR917QEH	ENCFF962SXN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF962SXN/@@download/ENCFF962SXN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR919BBI	ENCFF016AAS	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF016AAS/@@download/ENCFF016AAS.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR919WLM	ENCFF763UAG	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF763UAG/@@download/ENCFF763UAG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR927IOS	ENCFF528AIU	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF528AIU/@@download/ENCFF528AIU.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR928HSI	ENCFF651QNM	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF651QNM/@@download/ENCFF651QNM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR931WLE	ENCFF471HMP	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF471HMP/@@download/ENCFF471HMP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR932QRC	ENCFF380YWT	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF380YWT/@@download/ENCFF380YWT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR937EVN	ENCFF843KKF	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF843KKF/@@download/ENCFF843KKF.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR938FQG	ENCFF500XXC	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF500XXC/@@download/ENCFF500XXC.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR944KAZ	ENCFF136IJJ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF136IJJ/@@download/ENCFF136IJJ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR946LTR	ENCFF243CHP	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF243CHP/@@download/ENCFF243CHP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR948TOS	ENCFF090ISC	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF090ISC/@@download/ENCFF090ISC.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR948YYZ	ENCFF369MQM	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF369MQM/@@download/ENCFF369MQM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR953ULK	ENCFF257XJK	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF257XJK/@@download/ENCFF257XJK.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR954IGQ	ENCFF810MEK	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF810MEK/@@download/ENCFF810MEK.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR954JMZ	ENCFF149QUM	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF149QUM/@@download/ENCFF149QUM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR955IXZ	ENCFF699MLO	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF699MLO/@@download/ENCFF699MLO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR955XFL	ENCFF832MMQ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF832MMQ/@@download/ENCFF832MMQ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR958CPV	ENCFF729IPL	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF729IPL/@@download/ENCFF729IPL.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR963LVX	ENCFF472NTY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF472NTY/@@download/ENCFF472NTY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR966RWA	ENCFF860TAY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF860TAY/@@download/ENCFF860TAY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR969HBF	ENCFF143DRH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF143DRH/@@download/ENCFF143DRH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR971ETA	ENCFF722LRM	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF722LRM/@@download/ENCFF722LRM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR972GGW	ENCFF869HPN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF869HPN/@@download/ENCFF869HPN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR981UJA	ENCFF475YWE	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF475YWE/@@download/ENCFF475YWE.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR982QIF	ENCFF291LEP	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF291LEP/@@download/ENCFF291LEP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR987FAM	ENCFF288NLR	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF288NLR/@@download/ENCFF288NLR.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR987PNT	ENCFF915EMP	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF915EMP/@@download/ENCFF915EMP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR989PTS	ENCFF007OIY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF007OIY/@@download/ENCFF007OIY.bed.gz	2026-07-24T19:57:09+00:00
