corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,jaccard_ie,containment_AB,containment_BA,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,pair_time,write_time,precision,threads,metrics
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.2596473444786555,0.2596473444786555,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.28060131847797887,0.28060131847797887,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.24695067043052876,0.24695067043052876,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.30423612659186594,0.30423612659186594,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3217957580664988,0.3217957580664988,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3257725974126659,0.3257725974126659,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.32913183293435094,0.32913183293435094,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3229646344602257,0.3229646344602257,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3278071515905596,0.3278071515905596,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.32203518307583384,0.32203518307583384,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.29592611978101946,0.29592611978101946,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.18462424331735258,0.18462424331735258,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2964565688911266,0.2964565688911266,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,0.5095052898749463,0.5095052898749463,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.25435438475543376,0.25435438475543376,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.23487973139488105,0.23487973139488105,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.23540186986310224,0.23540186986310224,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.26104073003868306,0.26104073003868306,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.22097529006598804,0.22097529006598804,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2759690875429391,0.2759690875429391,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2883979108318099,0.2883979108318099,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2846835732090522,0.2846835732090522,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.27981274101313086,0.27981274101313086,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2748505893377263,0.2748505893377263,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.27371753360678075,0.27371753360678075,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2660197837061949,0.2660197837061949,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2498383674305554,0.2498383674305554,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
